height_mm,volume_litres
620.800,254.961354
620.900,255.004704
621.000,255.048053
621.100,255.091403
621.200,255.134752
621.300,255.178102
621.400,255.221451
621.500,255.264801
621.600,255.308150
621.700,255.351500
621.800,255.394849
621.900,255.438198
622.000,255.481548
622.100,255.524897
622.200,255.568247
622.300,255.611596
622.400,255.654946
622.500,255.698295
622.600,255.741645
622.700,255.784994
622.800,255.828344
622.900,255.871693
623.000,255.915043
623.100,255.958392
623.200,256.001742
623.300,256.045091
623.400,256.088441
623.500,256.131790
623.600,256.175140
623.700,256.218489
623.800,256.261839
623.900,256.305188
624.000,256.348538
624.100,256.391887
624.200,256.435237
624.300,256.478586
624.400,256.521936
624.500,256.565285
624.600,256.608635
624.700,256.651984
624.800,256.695334
624.900,256.738683
625.000,256.782033
625.100,256.825382
625.200,256.868732
625.300,256.912081
625.400,256.955431
625.500,256.998780
625.600,257.042130
625.700,257.085479
625.800,257.128829
625.900,257.172178
626.000,257.215528
626.100,257.258877
626.200,257.302227
626.300,257.345576
626.400,257.388926
626.500,257.432275
626.600,257.475625
626.700,257.518974
626.800,257.562324
626.900,257.605673
627.000,257.649023
627.100,257.692372
627.200,257.735721
627.300,257.779071
627.400,257.822420
627.500,257.865770
627.600,257.909119
627.700,257.952469
627.800,257.995818
627.900,258.039168
628.000,258.082517
628.100,258.125867
628.200,258.169216
628.300,258.212566
628.400,258.255915
628.500,258.299265
628.600,258.342614
628.700,258.385964
628.800,258.429313
628.900,258.472663
629.000,258.516012
629.100,258.559362
629.200,258.602711
629.300,258.646061
629.400,258.689410
629.500,258.732760
629.600,258.776109
629.700,258.819459
629.800,258.862808
629.900,258.906158
630.000,258.949507
630.100,258.992857
630.200,259.036206
630.300,259.079556
630.400,259.122905
630.500,259.166255
630.600,259.209604
630.700,259.252954
630.800,259.296303
630.900,259.339653
631.000,259.383002
631.100,259.426352
631.200,259.469701
631.300,259.513051
631.400,259.556400
631.500,259.599750
631.600,259.643099
631.700,259.686449
631.800,259.729798
631.900,259.773148
632.000,259.816497
632.100,259.859847
632.200,259.903196
632.300,259.946546
632.400,259.989895
632.500,260.033244
632.600,260.076594
632.700,260.119943
632.800,260.163293
632.900,260.206642
633.000,260.249992
633.100,260.293341
633.200,260.336691
633.300,260.380040
633.400,260.423390
633.500,260.466739
633.600,260.510089
633.700,260.553438
633.800,260.596788
633.900,260.640137
634.000,260.683487
634.100,260.726836
634.200,260.770186
634.300,260.813535
634.400,260.856885
634.500,260.900234
634.600,260.943584
634.700,260.986933
634.800,261.030283
634.900,261.073632
635.000,261.116982
635.100,261.160331
635.200,261.203681
635.300,261.247030
635.400,261.290380
635.500,261.333729
635.600,261.377079
635.700,261.420428
635.800,261.463778
635.900,261.507127
636.000,261.550477
636.100,261.593826
636.200,261.637176
636.300,261.680525
636.400,261.723875
636.500,261.767224
636.600,261.810574
636.700,261.853923
636.800,261.897273
636.900,261.940622
637.000,261.983972
637.100,262.027321
637.200,262.070671
637.300,262.114020
637.400,262.157370
637.500,262.200719
637.600,262.244069
637.700,262.287418
637.800,262.330767
637.900,262.374117
638.000,262.417466
638.100,262.460816
638.200,262.504165
638.300,262.547515
638.400,262.590864
638.500,262.634214
638.600,262.677563
638.700,262.720913
638.800,262.764262
638.900,262.807612
639.000,262.850961
639.100,262.894311
639.200,262.937660
639.300,262.981010
639.400,263.024359
639.500,263.067709
639.600,263.111058
639.700,263.154408
639.800,263.197757
639.900,263.241107
640.000,263.284456
640.100,263.327806
640.200,263.371155
640.300,263.414505
640.400,263.457854
640.500,263.501204
640.600,263.544553
640.700,263.587903
640.800,263.631252
640.900,263.674602
641.000,263.717951
641.100,263.761301
641.200,263.804650
641.300,263.848000
641.400,263.891349
641.500,263.934699
641.600,263.978048
641.700,264.021398
641.800,264.064747
641.900,264.108097
642.000,264.151446
642.100,264.194796
642.200,264.238145
642.300,264.281495
642.400,264.324844
642.500,264.368194
642.600,264.411543
642.700,264.454893
642.800,264.498242
642.900,264.541592
643.000,264.584941
643.100,264.628290
643.200,264.671640
643.300,264.714989
643.400,264.758339
643.500,264.801688
643.600,264.845038
643.700,264.888387
643.800,264.931737
643.900,264.975086
644.000,265.018436
644.100,265.061785
644.200,265.105135
644.300,265.148484
644.400,265.191834
644.500,265.235183
644.600,265.278533
644.700,265.321882
644.800,265.365232
644.900,265.408581
645.000,265.451931
645.100,265.495280
645.200,265.538630
645.300,265.581979
645.400,265.625329
645.500,265.668678
645.600,265.712028
645.700,265.755377
645.800,265.798727
645.900,265.842076
646.000,265.885426
646.100,265.928775
646.200,265.972125
646.300,266.015474
646.400,266.058824
646.500,266.102173
646.600,266.145523
646.700,266.188872
646.800,266.232222
646.900,266.275571
647.000,266.318921
647.100,266.362270
647.200,266.405620
647.300,266.448969
647.400,266.492319
647.500,266.535668
647.600,266.579018
647.700,266.622367
647.800,266.665717
647.900,266.709066
648.000,266.752416
648.100,266.795765
648.200,266.839115
648.300,266.882464
648.400,266.925813
648.500,266.969163
648.600,267.012512
648.700,267.055862
648.800,267.099211
648.900,267.142561
649.000,267.185910
649.100,267.229260
649.200,267.272609
649.300,267.315959
649.400,267.359308
649.500,267.402658
649.600,267.446007
649.700,267.489357
649.800,267.532706
649.900,267.576056
650.000,267.619405
650.100,267.662755
650.200,267.706104
650.300,267.749454
650.400,267.792803
650.500,267.836153
650.600,267.879502
650.700,267.922852
650.800,267.966201
650.900,268.009551
651.000,268.052900
651.100,268.096250
651.200,268.139599
651.300,268.182949
651.400,268.226298
651.500,268.269648
651.600,268.312997
651.700,268.356347
651.800,268.399696
651.900,268.443046
652.000,268.486395
652.100,268.529745
652.200,268.573094
652.300,268.616444
652.400,268.659793
652.500,268.703143
652.600,268.746492
652.700,268.789842
652.800,268.833191
652.900,268.876541
653.000,268.919890
653.100,268.963240
653.200,269.006589
653.300,269.049939
653.400,269.093288
653.500,269.136638
653.600,269.179987
653.700,269.223336
653.800,269.266686
653.900,269.310035
654.000,269.353385
654.100,269.396734
654.200,269.440084
654.300,269.483433
654.400,269.526783
654.500,269.570132
654.600,269.613482
654.700,269.656831
654.800,269.700181
654.900,269.743530
655.000,269.786880
655.100,269.830229
655.200,269.873579
655.300,269.916928
655.400,269.960278
655.500,270.003627
655.600,270.046977
655.700,270.090326
655.800,270.133676
655.900,270.177025
656.000,270.220375
656.100,270.263724
656.200,270.307074
656.300,270.350423
656.400,270.393773
656.500,270.437122
656.600,270.480472
656.700,270.523821
656.800,270.567171
656.900,270.610520
657.000,270.653870
657.100,270.697219
657.200,270.740569
657.300,270.783918
657.400,270.827268
657.500,270.870617
657.600,270.913967
657.700,270.957316
657.800,271.000666
657.900,271.044015
658.000,271.087365
658.100,271.130714
658.200,271.174064
658.300,271.217413
658.400,271.260763
658.500,271.304112
658.600,271.347462
658.700,271.390811
658.800,271.434161
658.900,271.477510
659.000,271.520859
659.100,271.564209
659.200,271.607558
659.300,271.650908
659.400,271.694257
659.500,271.737607
659.600,271.780956
659.700,271.824306
659.800,271.867655
659.900,271.911005
660.000,271.954354
660.100,271.997704
660.200,272.041053
660.300,272.084403
660.400,272.127752
660.500,272.171102
660.600,272.214451
660.700,272.257801
660.800,272.301150
660.900,272.344500
661.000,272.387849
661.100,272.431199
661.200,272.474548
661.300,272.517898
661.400,272.561247
661.500,272.604597
661.600,272.647946
661.700,272.691296
661.800,272.734645
661.900,272.777995
662.000,272.821344
662.100,272.864694
662.200,272.908043
662.300,272.951393
662.400,272.994742
662.500,273.038092
662.600,273.081441
662.700,273.124791
662.800,273.168140
662.900,273.211490
663.000,273.254839
663.100,273.298189
663.200,273.341538
663.300,273.384888
663.400,273.428237
663.500,273.471587
663.600,273.514936
663.700,273.558286
663.800,273.601635
663.900,273.644985
664.000,273.688334
664.100,273.731684
664.200,273.775033
664.300,273.818382
664.400,273.861732
664.500,273.905081
664.600,273.948431
664.700,273.991780
664.800,274.035130
664.900,274.078479
665.000,274.121829
665.100,274.165178
665.200,274.208528
665.300,274.251877
665.400,274.295227
665.500,274.338576
665.600,274.381926
665.700,274.425275
665.800,274.468625
665.900,274.511974
666.000,274.555324
666.100,274.598673
666.200,274.642023
666.300,274.685372
666.400,274.728722
666.500,274.772071
666.600,274.815421
666.700,274.858770
666.800,274.902120
666.900,274.945469
667.000,274.988819
667.100,275.032168
667.200,275.075518
667.300,275.118867
667.400,275.162217
667.500,275.205566
667.600,275.248916
667.700,275.292265
667.800,275.335615
667.900,275.378964
668.000,275.422314
668.100,275.465663
668.200,275.509013
668.300,275.552362
668.400,275.595712
668.500,275.639061
668.600,275.682411
668.700,275.725760
668.800,275.769110
668.900,275.812459
669.000,275.855809
669.100,275.899158
669.200,275.942508
669.300,275.985857
669.400,276.029207
669.500,276.072556
669.600,276.115905
669.700,276.159255
669.800,276.202604
669.900,276.245954
670.000,276.289303
670.100,276.332653
670.200,276.376002
670.300,276.419352
670.400,276.462701
670.500,276.506051
670.600,276.549400
670.700,276.592750
670.800,276.636099
670.900,276.679449
671.000,276.722798
671.100,276.766148
671.200,276.809497
671.300,276.852847
671.400,276.896196
671.500,276.939546
671.600,276.982895
671.700,277.026245
671.800,277.069594
671.900,277.112944
672.000,277.156293
672.100,277.199643
672.200,277.242992
672.300,277.286342
672.400,277.329691
672.500,277.373041
672.600,277.416390
672.700,277.459740
672.800,277.503089
672.900,277.546439
673.000,277.589788
673.100,277.633138
673.200,277.676487
673.300,277.719837
673.400,277.763186
673.500,277.806536
673.600,277.849885
673.700,277.893235
673.800,277.936584
673.900,277.979934
674.000,278.023283
674.100,278.066633
674.200,278.109982
674.300,278.153332
674.400,278.196681
674.500,278.240031
674.600,278.283380
674.700,278.326730
674.800,278.370079
674.900,278.413428
675.000,278.456778
675.100,278.500127
675.200,278.543477
675.300,278.586826
675.400,278.630176
675.500,278.673525
675.600,278.716875
675.700,278.760224
675.800,278.803574
675.900,278.846923
676.000,278.890273
676.100,278.933622
676.200,278.976972
676.300,279.020321
676.400,279.063671
676.500,279.107020
676.600,279.150370
676.700,279.193719
676.800,279.237069
676.900,279.280418
677.000,279.323768
677.100,279.367117
677.200,279.410467
677.300,279.453816
677.400,279.497166
677.500,279.540515
677.600,279.583865
677.700,279.627214
677.800,279.670564
677.900,279.713913
678.000,279.757263
678.100,279.800612
678.200,279.843962
678.300,279.887311
678.400,279.930661
678.500,279.974010
678.600,280.017360
678.700,280.060709
678.800,280.104059
678.900,280.147408
679.000,280.190758
679.100,280.234107
679.200,280.277457
679.300,280.320806
679.400,280.364156
679.500,280.407505
679.600,280.450855
679.700,280.494204
679.800,280.537554
679.900,280.580903
680.000,280.624253
680.100,280.667602
680.200,280.710951
680.300,280.754301
680.400,280.797650
680.500,280.841000
680.600,280.884349
680.700,280.927699
680.800,280.971048
680.900,281.014398
681.000,281.057747
681.100,281.101097
681.200,281.144446
681.300,281.187796
681.400,281.231145
681.500,281.274495
681.600,281.317844
681.700,281.361194
681.800,281.404543
681.900,281.447893
682.000,281.491242
682.100,281.534592
682.200,281.577941
682.300,281.621291
682.400,281.664640
682.500,281.707990
682.600,281.751339
682.700,281.794689
682.800,281.838038
682.900,281.881388
683.000,281.924737
683.100,281.968087
683.200,282.011436
683.300,282.054786
683.400,282.098135
683.500,282.141485
683.600,282.184834
683.700,282.228184
683.800,282.271533
683.900,282.314883
684.000,282.358232
684.100,282.401582
684.200,282.444931
684.300,282.488281
684.400,282.531630
684.500,282.574980
684.600,282.618329
684.700,282.661679
684.800,282.705028
684.900,282.748378
685.000,282.791727
685.100,282.835077
685.200,282.878426
685.300,282.921776
685.400,282.965125
685.500,283.008474
685.600,283.051824
685.700,283.095173
685.800,283.138523
685.900,283.181872
686.000,283.225222
686.100,283.268571
686.200,283.311921
686.300,283.355270
686.400,283.398620
686.500,283.441969
686.600,283.485319
686.700,283.528668
686.800,283.572018
686.900,283.615367
687.000,283.658717
687.100,283.702066
687.200,283.745416
687.300,283.788765
687.400,283.832115
687.500,283.875464
687.600,283.918814
687.700,283.962163
687.800,284.005513
687.900,284.048862
688.000,284.092212
688.100,284.135561
688.200,284.178911
688.300,284.222260
688.400,284.265610
688.500,284.308959
688.600,284.352309
688.700,284.395658
688.800,284.439008
688.900,284.482357
689.000,284.525707
689.100,284.569056
689.200,284.612406
689.300,284.655755
689.400,284.699105
689.500,284.742454
689.600,284.785804
689.700,284.829153
689.800,284.872503
689.900,284.915852
690.000,284.959202
690.100,285.002551
690.200,285.045901
690.300,285.089250
690.400,285.132600
690.500,285.175949
690.600,285.219299
690.700,285.262648
690.800,285.305997
690.900,285.349347
691.000,285.392696
691.100,285.436046
691.200,285.479395
691.300,285.522745
691.400,285.566094
691.500,285.609444
691.600,285.652793
691.700,285.696143
691.800,285.739492
691.900,285.782842
692.000,285.826191
692.100,285.869541
692.200,285.912890
692.300,285.956240
692.400,285.999589
692.500,286.042939
692.600,286.086288
692.700,286.129638
692.800,286.172987
692.900,286.216337
693.000,286.259686
693.100,286.303036
693.200,286.346385
693.300,286.389735
693.400,286.433084
693.500,286.476434
693.600,286.519783
693.700,286.563133
693.800,286.606482
693.900,286.649832
694.000,286.693181
694.100,286.736531
694.200,286.779880
694.300,286.823230
694.400,286.866579
694.500,286.909929
694.600,286.953278
694.700,286.996628
694.800,287.039977
694.900,287.083327
695.000,287.126676
695.100,287.170026
695.200,287.213375
695.300,287.256725
695.400,287.300074
695.500,287.343424
695.600,287.386773
695.700,287.430123
695.800,287.473472
695.900,287.516822
696.000,287.560171
696.100,287.603520
696.200,287.646870
696.300,287.690219
696.400,287.733569
696.500,287.776918
696.600,287.820268
696.700,287.863617
696.800,287.906967
696.900,287.950316
697.000,287.993666
697.100,288.037015
697.200,288.080365
697.300,288.123714
697.400,288.167064
697.500,288.210413
697.600,288.253763
697.700,288.297112
697.800,288.340462
697.900,288.383811
698.000,288.427161
698.100,288.470510
698.200,288.513860
698.300,288.557209
698.400,288.600559
698.500,288.643908
698.600,288.687258
698.700,288.730607
698.800,288.773957
698.900,288.817306
699.000,288.860656
699.100,288.904005
699.200,288.947355
699.300,288.990704
699.400,289.034054
699.500,289.077403
699.600,289.120753
699.700,289.164102
699.800,289.207452
699.900,289.250801
700.000,289.294151
700.100,289.337500
700.200,289.380850
700.300,289.424199
700.400,289.467549
700.500,289.510898
700.600,289.554248
700.700,289.597597
700.800,289.640947
700.900,289.684296
701.000,289.727646
701.100,289.770995
701.200,289.814345
701.300,289.857694
701.400,289.901043
701.500,289.944393
701.600,289.987742
701.700,290.031092
701.800,290.074441
701.900,290.117791
702.000,290.161140
702.100,290.204490
702.200,290.247839
702.300,290.291189
702.400,290.334538
702.500,290.377888
702.600,290.421237
702.700,290.464587
702.800,290.507936
702.900,290.551286
703.000,290.594635
703.100,290.637985
703.200,290.681334
703.300,290.724684
703.400,290.768033
703.500,290.811383
703.600,290.854732
703.700,290.898082
703.800,290.941431
703.900,290.984781
704.000,291.028130
704.100,291.071480
704.200,291.114829
704.300,291.158179
704.400,291.201528
704.500,291.244878
704.600,291.288227
704.700,291.331577
704.800,291.374926
704.900,291.418276
705.000,291.461625
705.100,291.504975
705.200,291.548324
705.300,291.591674
705.400,291.635023
705.500,291.678373
705.600,291.721722
705.700,291.765072
705.800,291.808421
705.900,291.851771
706.000,291.895120
706.100,291.938470
706.200,291.981819
706.300,292.025169
706.400,292.068518
706.500,292.111868
706.600,292.155217
706.700,292.198566
706.800,292.241916
706.900,292.285265
707.000,292.328615
707.100,292.371964
707.200,292.415314
707.300,292.458663
707.400,292.502013
707.500,292.545362
707.600,292.588712
707.700,292.632061
707.800,292.675411
707.900,292.718760
708.000,292.762110
708.100,292.805459
708.200,292.848809
708.300,292.892158
708.400,292.935508
708.500,292.978857
708.600,293.022207
708.700,293.065556
708.800,293.108906
708.900,293.152255
709.000,293.195605
709.100,293.238954
709.200,293.282304
709.300,293.325653
709.400,293.369003
709.500,293.412352
709.600,293.455702
709.700,293.499051
709.800,293.542401
709.900,293.585750
710.000,293.629100
710.100,293.672449
710.200,293.715799
710.300,293.759148
710.400,293.802498
710.500,293.845847
710.600,293.889197
710.700,293.932546
710.800,293.975896
710.900,294.019245
711.000,294.062595
711.100,294.105944
711.200,294.149294
711.300,294.192643
711.400,294.235993
711.500,294.279342
711.600,294.322692
711.700,294.366041
711.800,294.409391
711.900,294.452740
712.000,294.496089
712.100,294.539439
712.200,294.582788
712.300,294.626138
712.400,294.669487
712.500,294.712837
712.600,294.756186
712.700,294.799536
712.800,294.842885
712.900,294.886235
713.000,294.929584
713.100,294.972934
713.200,295.016283
713.300,295.059633
713.400,295.102982
713.500,295.146332
713.600,295.189681
713.700,295.233031
713.800,295.276380
713.900,295.319730
714.000,295.363079
714.100,295.406429
714.200,295.449778
714.300,295.493128
714.400,295.536477
714.500,295.579827
714.600,295.623176
714.700,295.666526
714.800,295.709875
714.900,295.753225
715.000,295.796574
715.100,295.839924
715.200,295.883273
715.300,295.926623
715.400,295.969972
715.500,296.013322
715.600,296.056671
715.700,296.100021
715.800,296.143370
715.900,296.186720
716.000,296.230069
716.100,296.273419
716.200,296.316768
716.300,296.360118
716.400,296.403467
716.500,296.446817
716.600,296.490166
716.700,296.533516
716.800,296.576865
716.900,296.620215
717.000,296.663564
717.100,296.706914
717.200,296.750263
717.300,296.793612
717.400,296.836962
717.500,296.880311
717.600,296.923661
717.700,296.967010
717.800,297.010360
717.900,297.053709
718.000,297.097059
718.100,297.140408
718.200,297.183758
718.300,297.227107
718.400,297.270457
718.500,297.313806
718.600,297.357156
718.700,297.400505
718.800,297.443855
718.900,297.487204
719.000,297.530554
719.100,297.573903
719.200,297.617253
719.300,297.660602
719.400,297.703952
719.500,297.747301
719.600,297.790651
719.700,297.834000
719.800,297.877350
719.900,297.920699
720.000,297.964049
720.100,298.007398
720.200,298.050748
720.300,298.094097
720.400,298.137447
720.500,298.180796
720.600,298.224146
720.700,298.267495
720.800,298.310845
720.900,298.354194
721.000,298.397544
721.100,298.440893
721.200,298.484243
721.300,298.527592
721.400,298.570942
721.500,298.614291
721.600,298.657641
721.700,298.700990
721.800,298.744340
721.900,298.787689
722.000,298.831039
722.100,298.874388
722.200,298.917738
722.300,298.961087
722.400,299.004437
722.500,299.047786
722.600,299.091135
722.700,299.134485
722.800,299.177834
722.900,299.221184
723.000,299.264533
723.100,299.307883
723.200,299.351232
723.300,299.394582
723.400,299.437931
723.500,299.481281
723.600,299.524630
723.700,299.567980
723.800,299.611329
723.900,299.654679
724.000,299.698028
724.100,299.741378
724.200,299.784727
724.300,299.828077
724.400,299.871426
724.500,299.914776
724.600,299.958125
724.700,300.001475
724.800,300.044824
724.900,300.088174
725.000,300.131523
725.100,300.174873
725.200,300.218222
725.300,300.261572
725.400,300.304921
725.500,300.348271
725.600,300.391620
725.700,300.434970
725.800,300.478319
725.900,300.521669
726.000,300.565018
726.100,300.608368
726.200,300.651717
726.300,300.695067
726.400,300.738416
726.500,300.781766
726.600,300.825115
726.700,300.868465
726.800,300.911814
726.900,300.955164
727.000,300.998513
727.100,301.041863
727.200,301.085212
727.300,301.128562
727.400,301.171911
727.500,301.215261
727.600,301.258610
727.700,301.301960
727.800,301.345309
727.900,301.388658
728.000,301.432008
728.100,301.475357
728.200,301.518707
728.300,301.562056
728.400,301.605406
728.500,301.648755
728.600,301.692105
728.700,301.735454
728.800,301.778804
728.900,301.822153
729.000,301.865503
729.100,301.908852
729.200,301.952202
729.300,301.995551
729.400,302.038901
729.500,302.082250
729.600,302.125600
729.700,302.168949
729.800,302.212299
729.900,302.255648
730.000,302.298998
730.100,302.342347
730.200,302.385697
730.300,302.429046
730.400,302.472396
730.500,302.515745
730.600,302.559095
730.700,302.602444
730.800,302.645794
730.900,302.689143
731.000,302.732493
731.100,302.775842
731.200,302.819192
731.300,302.862541
731.400,302.905891
731.500,302.949240
731.600,302.992590
731.700,303.035939
731.800,303.079289
731.900,303.122638
732.000,303.165988
732.100,303.209337
732.200,303.252687
732.300,303.296036
732.400,303.339386
732.500,303.382735
732.600,303.426085
732.700,303.469434
732.800,303.512784
732.900,303.556133
733.000,303.599483
733.100,303.642832
733.200,303.686181
733.300,303.729531
733.400,303.772880
733.500,303.816230
733.600,303.859579
733.700,303.902929
733.800,303.946278
733.900,303.989628
734.000,304.032977
734.100,304.076327
734.200,304.119676
734.300,304.163026
734.400,304.206375
734.500,304.249725
734.600,304.293074
734.700,304.336424
734.800,304.379773
734.900,304.423123
735.000,304.466472
735.100,304.509822
735.200,304.553171
735.300,304.596521
735.400,304.639870
735.500,304.683220
735.600,304.726569
735.700,304.769919
735.800,304.813268
735.900,304.856618
736.000,304.899967
736.100,304.943317
736.200,304.986666
736.300,305.030016
736.400,305.073365
736.500,305.116715
736.600,305.160064
736.700,305.203414
736.800,305.246763
736.900,305.290113
737.000,305.333462
737.100,305.376812
737.200,305.420161
737.300,305.463511
737.400,305.506860
737.500,305.550210
737.600,305.593559
737.700,305.636909
737.800,305.680258
737.900,305.723608
738.000,305.766957
738.100,305.810307
738.200,305.853656
738.300,305.897006
738.400,305.940355
738.500,305.983704
738.600,306.027054
738.700,306.070403
738.800,306.113753
738.900,306.157102
739.000,306.200452
739.100,306.243801
739.200,306.287151
739.300,306.330500
739.400,306.373850
739.500,306.417199
739.600,306.460549
739.700,306.503898
739.800,306.547248
739.900,306.590597
740.000,306.633947
740.100,306.677296
740.200,306.720646
740.300,306.763995
740.400,306.807345
740.500,306.850694
740.600,306.894044
740.700,306.937393
740.800,306.980743
740.900,307.024092
741.000,307.067442
741.100,307.110791
741.200,307.154141
741.300,307.197490
741.400,307.240840
741.500,307.284189
741.600,307.327539
741.700,307.370888
741.800,307.414238
741.900,307.457587
742.000,307.500937
742.100,307.544286
742.200,307.587636
742.300,307.630985
742.400,307.674335
742.500,307.717684
742.600,307.761034
742.700,307.804383
742.800,307.847733
742.900,307.891082
743.000,307.934432
743.100,307.977781
743.200,308.021131
743.300,308.064480
743.400,308.107830
743.500,308.151179
743.600,308.194529
743.700,308.237878
743.800,308.281227
743.900,308.324577
744.000,308.367926
744.100,308.411276
744.200,308.454625
744.300,308.497975
744.400,308.541324
744.500,308.584674
744.600,308.628023
744.700,308.671373
744.800,308.714722
744.900,308.758072
745.000,308.801421
745.100,308.844771
745.200,308.888120
745.300,308.931470
745.400,308.974819
745.500,309.018169
745.600,309.061518
745.700,309.104868
745.800,309.148217
745.900,309.191567
746.000,309.234916
746.100,309.278266
746.200,309.321615
746.300,309.364965
746.400,309.408314
746.500,309.451664
746.600,309.495013
746.700,309.538363
746.800,309.581712
746.900,309.625062
747.000,309.668411
747.100,309.711761
747.200,309.755110
747.300,309.798460
747.400,309.841809
747.500,309.885159
747.600,309.928508
747.700,309.971858
747.800,310.015207
747.900,310.058557
748.000,310.101906
748.100,310.145256
748.200,310.188605
748.300,310.231955
748.400,310.275304
748.500,310.318654
748.600,310.362003
748.700,310.405353
748.800,310.448702
748.900,310.492052
749.000,310.535401
749.100,310.578750
749.200,310.622100
749.300,310.665449
749.400,310.708799
749.500,310.752148
749.600,310.795498
749.700,310.838847
749.800,310.882197
749.900,310.925546
750.000,310.968896
